sequence_id,url_id,url,frame_start,frame_end,sequence_duration,source_id,source,l1_pose_id,l1_pose,l2_pose_id,l2_pose,l3_pose_id,l3_pose,collector_id,split
3138,4199,https://www.youtube.com/watch?v=pU1Ep_Zcqw4,571,600,29,3113,YogaCandi,1,standing,14,standing-others,125,three-legged-dog,1,train
3139,5323,https://www.youtube.com/watch?v=xyt3f0TZOpM,663,692,29,3113,YogaCandi,1,standing,14,standing-others,125,three-legged-dog,1,train
3140,3011,https://www.youtube.com/watch?v=HRqHUb__MsE,51,80,29,3137,Yogaholmen,1,standing,14,standing-others,125,three-legged-dog,1,test
3141,3619,https://www.youtube.com/watch?v=lXBHyvfvYVM,65,75,10,3193,YogChetna,1,standing,14,standing-others,125,three-legged-dog,1,train
3142,3566,https://www.youtube.com/watch?v=Lm76wOfUgt4,69,98,29,3247,Yordanka Naydenova,1,standing,14,standing-others,125,three-legged-dog,1,test
3144,2229,https://www.youtube.com/watch?v=co7pqPVhPTs,736,745,9,3301,돕요가DOPEYOGA,1,standing,14,standing-others,125,three-legged-dog,4,test
3145,1626,https://www.youtube.com/watch?v=7fgCTnvDeT8,780,784,4,3325,서리요가seoriyoga,1,standing,14,standing-others,125,three-legged-dog,4,train
3146,2171,https://www.youtube.com/watch?v=CcrgnLYBoz8,526,535,9,3350,알로하보람,1,standing,14,standing-others,125,three-legged-dog,4,test
3147,3643,https://www.youtube.com/watch?v=M1F6Q4w2vE4,1030,1032,2,3352,에바요가EVAYOGA,1,standing,14,standing-others,125,three-legged-dog,4,train
3148,3141,https://www.youtube.com/watch?v=IKOI9tEd2oU,197,202,5,3352,에바요가EVAYOGA,1,standing,14,standing-others,125,three-legged-dog,4,train
3149,4561,https://www.youtube.com/watch?v=sjbQRstRNC8,354,357,3,3352,에바요가EVAYOGA,1,standing,14,standing-others,125,three-legged-dog,4,train
3150,3223,https://www.youtube.com/watch?v=JC_5f9Fu3cI,138,146,8,3368,요가보고린아보고,1,standing,14,standing-others,125,three-legged-dog,4,train
3151,5592,https://www.youtube.com/watch?v=ZPjYvOKxFHE,305,313,8,3370,요가소년,1,standing,14,standing-others,125,three-legged-dog,4,train
3152,2801,https://www.youtube.com/watch?v=GEaRcmyCL2Y,1,14,13,1059,AdyaShakti Wellness,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3153,1759,https://www.youtube.com/watch?v=8ySL1aBI2Vc,1,10,9,1203,AYURMANAV,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3154,2561,https://www.youtube.com/watch?v=EQs7AeKWuUU,373,402,29,1519,FernandaCunhaYoga,2,sitting,15,sitting-legs-front,126,easy-sitting,1,test
3155,2031,https://www.youtube.com/watch?v=BEYW5hPoKOo,120,134,14,1536,Fit Tak,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3156,2211,https://www.youtube.com/watch?v=cJYxmLb3R00,506,535,29,1560,FitnessRockers India,2,sitting,15,sitting-legs-front,126,easy-sitting,1,test
3157,3074,https://www.youtube.com/watch?v=I3Jqol58mxY,105,116,11,1599,Gentle with Jan,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3158,2876,https://www.youtube.com/watch?v=gvzPCQlbO5g,1,14,13,1618,Good Life Meditation,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3159,1299,https://www.youtube.com/watch?v=2Ima3vp-yY8,25,35,10,1802,Jiva Ayurveda,2,sitting,15,sitting-legs-front,126,easy-sitting,1,test
3160,5635,https://www.youtube.com/watch?v=zYaWQcEP_gk,15,44,29,2046,Mind Body Asset,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3161,4244,https://www.youtube.com/watch?v=qa1Sa0TjUhE,160,172,12,2156,Nzingah,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3162,3430,https://www.youtube.com/watch?v=kQr18qcV80Q,47,51,4,2199,Parma Yoga Institute India,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3163,5411,https://www.youtube.com/watch?v=yIuEafJUsvY,463,492,29,2235,Prabhu Sangat Yoga,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3164,2673,https://www.youtube.com/watch?v=fhP2IY-l1wI,611,640,29,2246,Prashantj yoga,2,sitting,15,sitting-legs-front,126,easy-sitting,1,test
3165,2124,https://www.youtube.com/watch?v=BxVJKr06tTQ,172,201,29,2263,Purple Valley Ashtanga Yoga,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3167,2650,https://www.youtube.com/watch?v=fdA3dXfg4RQ,85,114,29,2287,Rayneen Thebeau,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3168,5370,https://www.youtube.com/watch?v=yAAaWulJ20g,2,25,23,2295,Rehab My Patient,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3169,1458,https://www.youtube.com/watch?v=4TnQ_cFQxnM,8,13,5,2340,S. Indian Medhas Yoga Classes,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3170,5081,https://www.youtube.com/watch?v=w9UhmQwNah4,404,433,29,2366,Sanatan Hatha Yoga,2,sitting,15,sitting-legs-front,126,easy-sitting,1,test
3171,1791,https://www.youtube.com/watch?v=9gmFotwZdrc,2,6,4,2420,Serene yogini,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3172,5538,https://www.youtube.com/watch?v=ZdggFRtM3V0,268,280,12,2466,Siddhi Yoga International,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3174,3076,https://www.youtube.com/watch?v=I3nzkQTLWkE,105,134,29,2605,The Karuna Tree,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3175,1437,https://www.youtube.com/watch?v=4J97THGPxoc,115,144,29,2619,The Yoga Mile,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3177,3733,https://www.youtube.com/watch?v=MrcYz_derpw,12,41,29,2717,vimalvyas,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3180,4403,https://www.youtube.com/watch?v=ri9B8IzLXIY,10,23,13,2814,Yoga and Health,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3181,3846,https://www.youtube.com/watch?v=ngi5pWhOTZc,19,32,13,2814,Yoga and Health,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3183,5583,https://www.youtube.com/watch?v=zO4QuccONkA,3,12,9,2911,Yoga Mudra School,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3185,4191,https://www.youtube.com/watch?v=pt-fNXQf72Y,539,568,29,2987,Yoga With Bird,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3186,2313,https://www.youtube.com/watch?v=daeRD4uI9aI,21,23,2,3023,Yoga with Katie,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3187,1885,https://www.youtube.com/watch?v=ajXnu8Pn1IU,91,120,29,3028,Yoga With Lena,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3189,4931,https://www.youtube.com/watch?v=V9ITn3DjYPU,3,14,11,3055,Yoga with Parul Jain,2,sitting,15,sitting-legs-front,126,easy-sitting,1,test
3190,4792,https://www.youtube.com/watch?v=U67ESke7kYo,19,38,19,3124,yogaes,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3191,3023,https://www.youtube.com/watch?v=HURPZMhcYR4,49,70,21,3136,Yogaholism,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3192,4950,https://www.youtube.com/watch?v=vDuhild2xWM,1,6,5,3142,YogaKargha,2,sitting,15,sitting-legs-front,126,easy-sitting,1,train
3193,3039,https://www.youtube.com/watch?v=HwhrQiHU4XU,25,43,18,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,126,easy-sitting,4,train
3194,4586,https://www.youtube.com/watch?v=sPvp_RhfPPo,11,15,4,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,126,easy-sitting,4,train
3198,3073,https://www.youtube.com/watch?v=I31xiiKD8Bw,6,9,3,3352,에바요가EVAYOGA,2,sitting,15,sitting-legs-front,126,easy-sitting,4,train
3199,2636,https://www.youtube.com/watch?v=FA74Rg_chFo,20,32,12,3356,에일린 mind yoga,2,sitting,15,sitting-legs-front,126,easy-sitting,4,train
3200,5544,https://www.youtube.com/watch?v=zfas4hfMAQ0,16,22,6,3362,요가강사 여수미 Sumi Yoga Studio,2,sitting,15,sitting-legs-front,126,easy-sitting,4,train
3201,4800,https://www.youtube.com/watch?v=UB4zMs1AbQ8,70,72,2,3370,요가소년,2,sitting,15,sitting-legs-front,126,easy-sitting,4,train
3202,2712,https://www.youtube.com/watch?v=fpfCT44Gyro,70,30,29,1048,Adarsh Williams,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3203,4170,https://www.youtube.com/watch?v=Pnh0M-QHM8E,14,19,5,1071,Akshar Yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3204,3723,https://www.youtube.com/watch?v=Mq7td0tNa2E,96,137,41,1172,Ashtanga Yoga Girl,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3205,2998,https://www.youtube.com/watch?v=hQiAON1VcL8,11,40,29,1380,Daily Yoga Life,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3206,4342,https://www.youtube.com/watch?v=R04b_pZEwEE,52,65,13,1412,Di Hickman,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3207,5297,https://www.youtube.com/watch?v=xT6FI7st9KQ,21,41,20,1466,Ekalavya Yogalaya,2,sitting,15,sitting-legs-front,127,cobbler,1,test
3209,2387,https://www.youtube.com/watch?v=DN5osyB7ebU,1,4,3,1574,Flow With Dee,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3210,1287,https://www.youtube.com/watch?v=2DWA0B0utVs,28,31,3,1613,Gloria Castro,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3211,5388,https://www.youtube.com/watch?v=YddKsd5ICcs,39,54,15,1656,Harsham Hatha Yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3213,2700,https://www.youtube.com/watch?v=FnhjJxEzsoQ,32,61,29,1788,Jennifer Raye,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3214,2556,https://www.youtube.com/watch?v=EpId_7quzWw,1,8,7,1955,Luly Garza Yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3215,5282,https://www.youtube.com/watch?v=xPeL1FbJUpc,100,120,20,1958,LunetteCup,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3216,1974,https://www.youtube.com/watch?v=B0R0hdsWOt8,1,5,4,2019,Mays Yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3217,2944,https://www.youtube.com/watch?v=hEupzu-znfw,2,21,19,2042,Micki Ramondt,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3218,1108,https://www.youtube.com/watch?v=-oWWAuKc5Ww,29,33,4,2047,Mind Body Soul,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3219,5525,https://www.youtube.com/watch?v=Z8yhN8XNDQg,1,19,18,2062,Moment For Movement,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3220,1578,https://www.youtube.com/watch?v=6ogUT-9njn0,35,40,5,2246,Prashantj yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3221,1630,https://www.youtube.com/watch?v=7Hf5Uynv7L8,64,93,29,2265,PuthuYugamTV,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3222,2019,https://www.youtube.com/watch?v=bCyk1sNm39k,10,39,29,2295,Rehab My Patient,2,sitting,15,sitting-legs-front,127,cobbler,1,test
3223,4041,https://www.youtube.com/watch?v=os7x0WLX3eY,261,290,29,2366,Sanatan Hatha Yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3224,1309,https://www.youtube.com/watch?v=2n6Ktr-D_1Y,2,11,9,2391,SARVA,2,sitting,15,sitting-legs-front,127,cobbler,1,test
3225,1768,https://www.youtube.com/watch?v=95qZC_avhqk,152,181,29,2466,Siddhi Yoga International,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3226,1398,https://www.youtube.com/watch?v=46sNVa-JDNE,31,37,6,2471,SIKANA Français,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3227,2224,https://www.youtube.com/watch?v=CMvIXQsHk_c,92,98,6,2529,Stephanie Tencer,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3228,4668,https://www.youtube.com/watch?v=tf46kbKD2fI,2,5,3,2571,tada Tuấn Đặng,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3229,3004,https://www.youtube.com/watch?v=hRcvSEtoecg,35,56,21,2597,The Art of Living,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3230,2195,https://www.youtube.com/watch?v=cgirhkphTYQ,105,114,9,2669,Ty Landrum,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3231,2473,https://www.youtube.com/watch?v=e6tRst_ArN4,4,26,22,2701,Vedanta Anga Yoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3232,3405,https://www.youtube.com/watch?v=kL-81iBucXo,53,73,20,2704,VENTUNO YOGA,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3234,1897,https://www.youtube.com/watch?v=aNezmktY8J0,1,10,9,2761,Workout With Hunar SHORTS,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3235,4400,https://www.youtube.com/watch?v=rhilAxGASSI,8,16,8,2765,wulanyoga,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3236,4324,https://www.youtube.com/watch?v=QV7GdJ5Deg4,2,10,8,2826,Yoga Bersama Made Nana,2,sitting,15,sitting-legs-front,127,cobbler,1,test
3237,3507,https://www.youtube.com/watch?v=L8i-302Rsu0,20,37,17,2855,Yoga con Naty,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3238,5329,https://www.youtube.com/watch?v=xZxkaCRMQFs,1,8,7,2909,Yoga Mohit Official,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3239,2463,https://www.youtube.com/watch?v=E3611YwA51E,103,132,29,2941,Yoga Screen,2,sitting,15,sitting-legs-front,127,cobbler,1,test
3240,5115,https://www.youtube.com/watch?v=WicwIVl_YyU,1,11,10,3007,Yoga with Ganga & Yoga Exercise for Advanced,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3241,1083,https://www.youtube.com/watch?v=-djhKlIcRJk,8,19,11,3075,Yoga With Shaheeda,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3242,4627,https://www.youtube.com/watch?v=sXYZO7E2vYk,156,185,29,3088,Yoga with Tinz,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3243,5634,https://www.youtube.com/watch?v=ZyA43Wv5OwA,1,21,20,3142,YogaKargha,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3244,1979,https://www.youtube.com/watch?v=b2C4sKSSv_Q,1195,1197,2,3232,Yograja,2,sitting,15,sitting-legs-front,127,cobbler,4,test
3245,4137,https://www.youtube.com/watch?v=pfZ_jx2x0ok,24,53,29,3236,YogStay,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3246,2138,https://www.youtube.com/watch?v=c03QZ3jr7Fs,1,10,9,3241,yogvinyas,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3247,2792,https://www.youtube.com/watch?v=GcEzhWZ1mOw,2,11,9,3241,yogvinyas,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3248,3150,https://www.youtube.com/watch?v=Ina5lhKJ8VM,2,10,8,3241,yogvinyas,2,sitting,15,sitting-legs-front,127,cobbler,1,train
3249,2315,https://www.youtube.com/watch?v=DAKKxVew3vg,1,10,9,3241,yogvinyas,2,sitting,15,sitting-legs-front,127,cobbler,1,test
3250,2229,https://www.youtube.com/watch?v=co7pqPVhPTs,1226,1272,46,3301,돕요가DOPEYOGA,2,sitting,15,sitting-legs-front,127,cobbler,4,test
3251,1626,https://www.youtube.com/watch?v=7fgCTnvDeT8,1138,1162,24,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,127,cobbler,4,train
3252,1879,https://www.youtube.com/watch?v=AHasgA4OvXQ,420,450,30,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,127,cobbler,4,train
3253,2636,https://www.youtube.com/watch?v=FA74Rg_chFo,191,202,11,3356,에일린 mind yoga,2,sitting,15,sitting-legs-front,127,cobbler,4,train
3254,1612,https://www.youtube.com/watch?v=76mSbAyvR00,91,108,17,1144,APTA Vital Sport,2,sitting,15,sitting-legs-front,128,garland,1,train
3255,2093,https://www.youtube.com/watch?v=Bsjd0Gm9BYM,1,5,4,1186,Atman Yoga,2,sitting,15,sitting-legs-front,128,garland,1,train
3256,5200,https://www.youtube.com/watch?v=X282g9YKtcM,86,89,3,1441,Dr. Manthena Official,2,sitting,15,sitting-legs-front,128,garland,1,train
3257,5117,https://www.youtube.com/watch?v=WJ8dheJtXn0,160,184,24,1536,Fit Tak,2,sitting,15,sitting-legs-front,128,garland,1,test
3258,1658,https://www.youtube.com/watch?v=7pnY-cg3OmY,6,37,31,1727,Indian Yogini Sonali,2,sitting,15,sitting-legs-front,128,garland,1,test
3259,4844,https://www.youtube.com/watch?v=ukXj3DQr6PY,4,24,20,1738,Instituto para el Crecimiento Integral,2,sitting,15,sitting-legs-front,128,garland,1,train
3260,2059,https://www.youtube.com/watch?v=BL57xI2qV0Q,78,107,29,1771,Jeevan Kosh,2,sitting,15,sitting-legs-front,128,garland,1,train
3261,2688,https://www.youtube.com/watch?v=fjzH1bd53lU,100,129,29,1937,Livinleggings,2,sitting,15,sitting-legs-front,128,garland,1,test
3262,4411,https://www.youtube.com/watch?v=RkgZ8T1OWlA,1,7,6,1955,Luly Garza Yoga,2,sitting,15,sitting-legs-front,128,garland,1,train
3263,2956,https://www.youtube.com/watch?v=hhqaSqONtBs,1,35,34,1983,Manjusha Pansare,2,sitting,15,sitting-legs-front,128,garland,1,train
3264,3653,https://www.youtube.com/watch?v=m47McK_mxQA,1,5,4,2019,Mays Yoga,2,sitting,15,sitting-legs-front,128,garland,1,train
3265,5490,https://www.youtube.com/watch?v=Z_T2eLVsAk8,1,3,2,2019,Mays Yoga,2,sitting,15,sitting-legs-front,128,garland,1,train
3266,4232,https://www.youtube.com/watch?v=q1mcONz_Hg0,1,14,13,2046,Mind Body Asset,2,sitting,15,sitting-legs-front,128,garland,1,train
3267,1188,https://www.youtube.com/watch?v=0TyuaqLSZpc,2,11,9,2066,Moni Mantilla,2,sitting,15,sitting-legs-front,128,garland,1,train
3268,2312,https://www.youtube.com/watch?v=Da2EnArbzJo,21,27,6,2100,Namaste Yoga Classes,2,sitting,15,sitting-legs-front,128,garland,1,train
3269,4503,https://www.youtube.com/watch?v=S6C5DE1FKsA,59,88,29,2233,PortalYogi,2,sitting,15,sitting-legs-front,128,garland,1,train
3270,4907,https://www.youtube.com/watch?v=UYyzhhnb-B0,94,123,29,2385,Sarah Malcolm,2,sitting,15,sitting-legs-front,128,garland,1,train
3271,3204,https://www.youtube.com/watch?v=J2KcoLr-sUU,5,16,11,2391,SARVA,2,sitting,15,sitting-legs-front,128,garland,1,train
3272,2836,https://www.youtube.com/watch?v=goJthOXs9ZU,162,202,40,2466,Siddhi Yoga International,2,sitting,15,sitting-legs-front,128,garland,1,test
3273,4348,https://www.youtube.com/watch?v=R1My3J2ujDY,48,55,7,2469,SIKANA English,2,sitting,15,sitting-legs-front,128,garland,1,train
3274,1177,https://www.youtube.com/watch?v=0OfkZwjevrw,24,29,5,2471,SIKANA Français,2,sitting,15,sitting-legs-front,128,garland,1,train
3275,4230,https://www.youtube.com/watch?v=q0DCVWzHnsI,1,5,4,2524,Stay with Sush,2,sitting,15,sitting-legs-front,128,garland,1,train
3276,2986,https://www.youtube.com/watch?v=HnM6kfwhzd0,14,25,11,2532,StyleCraze,2,sitting,15,sitting-legs-front,128,garland,1,train
3277,5299,https://www.youtube.com/watch?v=XufVCTlayJE,1,11,10,2586,Tatiana Le'Joy,2,sitting,15,sitting-legs-front,128,garland,1,train
3278,4793,https://www.youtube.com/watch?v=U6SX2QufEK0,10,25,15,2609,The Nth Sense,2,sitting,15,sitting-legs-front,128,garland,1,train
3279,5462,https://www.youtube.com/watch?v=YUH97mvMcVo,170,199,29,2687,Valérie Allibe,2,sitting,15,sitting-legs-front,128,garland,1,test
3280,2414,https://www.youtube.com/watch?v=DQlLTrMY5KI,1277,1286,9,2704,VENTUNO YOGA,2,sitting,15,sitting-legs-front,128,garland,4,train
3281,2154,https://www.youtube.com/watch?v=c7QJsfsB9Ps,234,263,29,2731,VivoYoga,2,sitting,15,sitting-legs-front,128,garland,1,train
3282,2216,https://www.youtube.com/watch?v=CKvxxza8trA,23,36,13,2841,Yoga Class,2,sitting,15,sitting-legs-front,128,garland,1,train
3283,4224,https://www.youtube.com/watch?v=Pzni9Ob_pmA,830,859,29,2848,Yoga con Baruc,2,sitting,15,sitting-legs-front,128,garland,1,train
3284,3449,https://www.youtube.com/watch?v=KTxVYk-Bqv4,91,120,29,2872,Yoga For Cure Videos,2,sitting,15,sitting-legs-front,128,garland,1,train
3285,5401,https://www.youtube.com/watch?v=ygmrmnP8zJg,153,182,29,2872,Yoga For Cure Videos,2,sitting,15,sitting-legs-front,128,garland,1,test
3286,1390,https://www.youtube.com/watch?v=3yK0gACUi_0,566,595,29,2912,Yoga na Maré,2,sitting,15,sitting-legs-front,128,garland,1,test
3287,1480,https://www.youtube.com/watch?v=56nM7unMsTU,21,25,4,2966,Yoga Wellness,2,sitting,15,sitting-legs-front,128,garland,1,train
3288,3181,https://www.youtube.com/watch?v=IXpJEqssze8,259,275,16,2970,Yoga With Adriene,2,sitting,15,sitting-legs-front,128,garland,1,train
3289,2628,https://www.youtube.com/watch?v=F6V1_QH93mY,4,16,12,2992,Yoga with Darshana ,2,sitting,15,sitting-legs-front,128,garland,1,train
3290,4457,https://www.youtube.com/watch?v=rVTOaSnWk94,81,90,9,3028,Yoga With Lena,2,sitting,15,sitting-legs-front,128,garland,1,train
3291,1994,https://www.youtube.com/watch?v=b6MPpogB3Eo,530,559,29,3075,Yoga With Shaheeda,2,sitting,15,sitting-legs-front,128,garland,1,train
3292,3995,https://www.youtube.com/watch?v=OIzMXCj3nmk,1,10,9,3079,Yoga with Shvasa,2,sitting,15,sitting-legs-front,128,garland,1,train
3293,1565,https://www.youtube.com/watch?v=6KVdON9kvrE,1,13,12,3080,Yoga With Smit,2,sitting,15,sitting-legs-front,128,garland,1,train
3294,2106,https://www.youtube.com/watch?v=buRW_w7wvcg,1,11,10,3105,YOGA_FUSION,2,sitting,15,sitting-legs-front,128,garland,1,train
3296,1597,https://www.youtube.com/watch?v=6X2dIYA9tXQ,123,152,29,3183,Yogawale,2,sitting,15,sitting-legs-front,128,garland,1,train
3297,3192,https://www.youtube.com/watch?v=IzqaxXMrboM,1,4,3,3188,YogaWithVarsha,2,sitting,15,sitting-legs-front,128,garland,1,train
3299,3486,https://www.youtube.com/watch?v=L01vNP6mGYo,543,548,5,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,128,garland,4,test
3300,1763,https://www.youtube.com/watch?v=90gcjs_WZ5U,826,854,28,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,128,garland,4,train
3301,4568,https://www.youtube.com/watch?v=sLoaSqzN8uw,24,59,35,3325,서리요가seoriyoga,2,sitting,15,sitting-legs-front,128,garland,4,train
3302,2171,https://www.youtube.com/watch?v=CcrgnLYBoz8,1310,1332,22,3350,알로하보람,2,sitting,15,sitting-legs-front,128,garland,4,train
3303,3643,https://www.youtube.com/watch?v=M1F6Q4w2vE4,482,501,19,3352,에바요가EVAYOGA,2,sitting,15,sitting-legs-front,128,garland,4,train
3304,4825,https://www.youtube.com/watch?v=uGLFg1uqopY,4,17,13,1033,Aatman,2,sitting,15,sitting-legs-front,129,staff,1,train
3305,4825,https://www.youtube.com/watch?v=uGLFg1uqopY,4,17,13,1033,Aatman,2,sitting,15,sitting-legs-front,129,staff,1,test
3306,2718,https://www.youtube.com/watch?v=FQxe2DVLlmM,77,106,29,1058,Adventure Yoga with Stephen Ewashkiw,2,sitting,15,sitting-legs-front,129,staff,1,train
3307,2718,https://www.youtube.com/watch?v=FQxe2DVLlmM,77,106,29,1058,Adventure Yoga with Stephen Ewashkiw,2,sitting,15,sitting-legs-front,129,staff,1,train
3308,1872,https://www.youtube.com/watch?v=aFN26UT0dC0,1,26,25,1074,Aldo Gustavo Mansur,2,sitting,15,sitting-legs-front,129,staff,1,train
3309,1872,https://www.youtube.com/watch?v=aFN26UT0dC0,1,26,25,1074,Aldo Gustavo Mansur,2,sitting,15,sitting-legs-front,129,staff,1,train
3310,4802,https://www.youtube.com/watch?v=ubxJ8E7KtR4,1,28,27,1116,Andrea Graziosi,2,sitting,15,sitting-legs-front,129,staff,1,train
3311,4802,https://www.youtube.com/watch?v=ubxJ8E7KtR4,1,28,27,1116,Andrea Graziosi,2,sitting,15,sitting-legs-front,129,staff,1,train
3312,2948,https://www.youtube.com/watch?v=Hg1KDMH-O8o,1,3,2,1171,Ashtanga Yoga Essex,2,sitting,15,sitting-legs-front,129,staff,1,train
3313,2948,https://www.youtube.com/watch?v=Hg1KDMH-O8o,1,3,2,1171,Ashtanga Yoga Essex,2,sitting,15,sitting-legs-front,129,staff,1,train
3314,1240,https://www.youtube.com/watch?v=1o5a0F2PZpo,1,5,4,1386,Daniel Chandranayagam,2,sitting,15,sitting-legs-front,129,staff,1,train
3315,1240,https://www.youtube.com/watch?v=1o5a0F2PZpo,1,5,4,1386,Daniel Chandranayagam,2,sitting,15,sitting-legs-front,129,staff,1,train
3316,4186,https://www.youtube.com/watch?v=psFz0mtWiCU,38,67,29,1461,Easy Yoga With AB,2,sitting,15,sitting-legs-front,129,staff,1,train
3317,4186,https://www.youtube.com/watch?v=psFz0mtWiCU,38,67,29,1461,Easy Yoga With AB,2,sitting,15,sitting-legs-front,129,staff,1,train
3318,2602,https://www.youtube.com/watch?v=EYdkshVsPpg,13,42,29,1466,Ekalavya Yogalaya,2,sitting,15,sitting-legs-front,129,staff,1,train
3319,2602,https://www.youtube.com/watch?v=EYdkshVsPpg,13,42,29,1466,Ekalavya Yogalaya,2,sitting,15,sitting-legs-front,129,staff,1,train
3320,3785,https://www.youtube.com/watch?v=N0qiuWe7dbs,20,49,29,1488,ePainAssist,2,sitting,15,sitting-legs-front,129,staff,1,test
3321,3785,https://www.youtube.com/watch?v=N0qiuWe7dbs,20,49,29,1488,ePainAssist,2,sitting,15,sitting-legs-front,129,staff,1,train
3322,1833,https://www.youtube.com/watch?v=a-7BoUMN0ow,2,10,8,1543,Fitness Fab,2,sitting,15,sitting-legs-front,129,staff,1,train
3323,1833,https://www.youtube.com/watch?v=a-7BoUMN0ow,2,10,8,1543,Fitness Fab,2,sitting,15,sitting-legs-front,129,staff,1,train
